,date,open,close,high,low,volume,money
0,2005-01-04,1.18,1.18,1.19,1.16,371445.0,435559.0
1,2005-01-05,1.18,1.2,1.21,1.17,537853.0,641491.0
2,2005-01-06,1.21,1.18,1.21,1.18,383771.0,456423.0
3,2005-01-07,1.18,1.19,1.21,1.18,434666.0,519027.0
4,2005-01-10,1.2,1.21,1.21,1.18,652120.0,779489.0
5,2005-01-11,1.21,1.2,1.21,1.19,504742.0,605094.0
6,2005-01-12,1.2,1.21,1.21,1.18,586346.0,700691.0
7,2005-01-13,1.2,1.21,1.21,1.2,385430.0,465604.0
8,2005-01-14,1.21,1.18,1.23,1.18,406742.0,489287.0
9,2005-01-17,1.17,1.15,1.17,1.14,570919.0,657914.0
10,2005-01-18,1.15,1.18,1.18,1.15,699033.0,810329.0
11,2005-01-19,1.18,1.17,1.19,1.15,481044.0,563364.0
12,2005-01-20,1.17,1.16,1.17,1.15,547305.0,633984.0
13,2005-01-21,1.16,1.19,1.2,1.15,907117.0,1068789.0
14,2005-01-24,1.21,1.23,1.23,1.2,1789241.0,2164192.0
15,2005-01-25,1.21,1.2,1.21,1.18,616412.0,738530.0
16,2005-01-26,1.21,1.19,1.21,1.19,369334.0,442446.0
17,2005-01-27,1.18,1.17,1.19,1.17,420230.0,494591.0
18,2005-01-28,1.19,1.16,1.19,1.15,426589.0,496041.0
19,2005-01-31,1.16,1.1,1.16,1.1,767552.0,860884.0
20,2005-02-01,1.1,1.08,1.12,1.07,694465.0,759837.0
21,2005-02-02,1.09,1.14,1.15,1.08,1440586.0,1622203.0
22,2005-02-03,1.16,1.11,1.16,1.11,1394527.0,1581804.0
23,2005-02-04,1.11,1.14,1.14,1.11,701825.0,794191.0
24,2005-02-16,1.15,1.15,1.17,1.15,622721.0,720243.0
25,2005-02-17,1.15,1.16,1.17,1.14,473949.0,546080.0
26,2005-02-18,1.16,1.15,1.17,1.15,363394.0,419631.0
27,2005-02-21,1.15,1.17,1.18,1.15,653920.0,762186.0
28,2005-02-22,1.18,1.2,1.21,1.17,2016882.0,2411432.0
29,2005-02-23,1.2,1.21,1.23,1.2,1735545.0,2105445.0
30,2005-02-24,1.2,1.26,1.27,1.2,3931028.0,4873792.0
31,2005-02-25,1.23,1.23,1.26,1.23,2589293.0,3220518.0
32,2005-02-28,1.23,1.23,1.25,1.23,989450.0,1222242.0
33,2005-03-01,1.23,1.23,1.23,1.21,954392.0,1165639.0
34,2005-03-02,1.24,1.21,1.27,1.21,1076628.0,1327772.0
35,2005-03-03,1.21,1.22,1.22,1.19,802797.0,967807.0
36,2005-03-04,1.21,1.2,1.21,1.19,622942.0,747621.0
37,2005-03-07,1.2,1.2,1.21,1.19,617489.0,739747.0
38,2005-03-08,1.2,1.24,1.24,1.2,1316548.0,1609954.0
39,2005-03-09,1.23,1.25,1.25,1.22,2530803.0,3134287.0
40,2005-03-10,1.26,1.22,1.26,1.21,3609428.0,4497162.0
41,2005-03-11,1.21,1.25,1.26,1.21,3921850.0,4902210.0
42,2005-03-14,1.26,1.25,1.26,1.22,1651376.0,2045709.0
