,date,open,close,high,low,volume,money
0,2005-01-04,0.76,0.75,0.76,0.74,608942.0,451957.0
1,2005-01-05,0.74,0.76,0.77,0.74,739843.0,555558.0
2,2005-01-06,0.76,0.76,0.76,0.75,523161.0,393964.0
3,2005-01-07,0.75,0.77,0.78,0.75,768454.0,591959.0
4,2005-01-10,0.77,0.78,0.78,0.77,565942.0,438308.0
5,2005-01-11,0.79,0.77,0.79,0.76,575334.0,444884.0
6,2005-01-12,0.77,0.78,0.79,0.76,815888.0,630862.0
7,2005-01-13,0.77,0.78,0.78,0.76,2666932.0,2039946.0
8,2005-01-14,0.76,0.77,0.78,0.76,866354.0,667441.0
9,2005-01-17,0.76,0.75,0.76,0.74,1050533.0,782905.0
10,2005-01-18,0.74,0.76,0.76,0.74,853658.0,641351.0
11,2005-01-19,0.76,0.76,0.77,0.74,1139806.0,863978.0
12,2005-01-20,0.75,0.75,0.77,0.75,733138.0,556280.0
13,2005-01-21,0.76,0.76,0.77,0.74,1136998.0,857819.0
14,2005-01-24,0.79,0.77,0.79,0.77,1039782.0,801736.0
15,2005-01-25,0.76,0.77,0.78,0.76,842907.0,646624.0
16,2005-01-26,0.78,0.77,0.78,0.76,624955.0,480715.0
17,2005-01-27,0.76,0.75,0.76,0.75,853390.0,642741.0
18,2005-01-28,0.76,0.75,0.76,0.74,979454.0,728975.0
19,2005-01-31,0.73,0.71,0.73,0.71,1361669.0,968350.0
20,2005-02-01,0.71,0.71,0.73,0.7,1404790.0,1011555.0
21,2005-02-02,0.73,0.73,0.74,0.7,2777430.0,2009394.0
22,2005-02-03,0.73,0.73,0.73,0.71,2310698.0,1667912.0
23,2005-02-04,0.72,0.73,0.73,0.71,1744568.0,1261215.0
24,2005-02-16,0.73,0.74,0.74,0.72,1887356.0,1388328.0
25,2005-02-17,0.74,0.74,0.75,0.73,898988.0,663771.0
26,2005-02-18,0.73,0.74,0.74,0.72,1156480.0,846866.0
27,2005-02-21,0.73,0.74,0.74,0.72,3561234.0,2603385.0
28,2005-02-22,0.74,0.75,0.76,0.73,2646475.0,1973441.0
29,2005-02-23,0.76,0.75,0.77,0.74,3485221.0,2633840.0
30,2005-02-24,0.75,0.77,0.79,0.75,2740241.0,2114725.0
31,2005-02-25,0.77,0.76,0.78,0.76,3180655.0,2442059.0
32,2005-02-28,0.77,0.76,0.77,0.76,2126551.0,1618185.0
33,2005-03-01,0.76,0.76,0.76,0.75,1881155.0,1421574.0
34,2005-03-02,0.76,0.75,0.77,0.74,1635165.0,1230741.0
35,2005-03-03,0.74,0.75,0.75,0.73,880382.0,654609.0
36,2005-03-04,0.76,0.75,0.76,0.75,768006.0,577966.0
37,2005-03-07,0.75,0.77,0.77,0.74,1859121.0,1414613.0
38,2005-03-08,0.77,0.78,0.78,0.76,2511976.0,1925580.0
39,2005-03-09,0.78,0.79,0.79,0.76,5744291.0,4497562.0
40,2005-03-10,0.79,0.76,0.79,0.75,2831530.0,2195311.0
41,2005-03-11,0.76,0.77,0.77,0.76,1447741.0,1101978.0
42,2005-03-14,0.76,0.75,0.77,0.74,1770259.0,1333889.0
43,2005-03-15,0.76,0.74,0.76,0.73,1434178.0,1065419.0
44,2005-03-16,0.76,0.74,0.76,0.73,1087637.0,808399.0
45,2005-03-17,0.76,0.76,0.76,0.74,1344297.0,1014888.0
46,2005-03-18,0.76,0.74,0.77,0.72,1510201.0,1108363.0
47,2005-03-21,0.74,0.74,0.74,0.72,1531154.0,1115452.0
48,2005-03-22,0.74,0.72,0.75,0.71,2118446.0,1537494.0
49,2005-03-23,0.72,0.71,0.72,0.71,968725.0,691314.0
50,2005-03-24,0.72,0.72,0.72,0.71,767649.0,547981.0
51,2005-03-25,0.72,0.72,0.73,0.71,754332.0,542730.0
52,2005-03-28,0.71,0.7,0.72,0.69,975784.0,686989.0
53,2005-03-29,0.7,0.7,0.71,0.7,545799.0,386028.0
54,2005-03-30,0.7,0.66,0.7,0.66,2342017.0,1570814.0
55,2005-03-31,0.66,0.65,0.66,0.63,1712587.0,1097828.0
56,2005-04-01,0.65,0.66,0.67,0.64,1989865.0,1301950.0
57,2005-04-04,0.65,0.67,0.68,0.64,1891401.0,1247273.0
58,2005-04-05,0.68,0.65,0.68,0.65,1808704.0,1205359.0
59,2005-04-06,0.65,0.67,0.67,0.64,1307600.0,863550.0
60,2005-04-07,0.67,0.68,0.69,0.66,2306089.0,1563769.0
61,2005-04-08,0.68,0.69,0.69,0.68,1936494.0,1324045.0
62,2005-04-11,0.69,0.71,0.71,0.69,2422166.0,1685377.0
63,2005-04-12,0.74,0.74,0.74,0.73,8728818.0,6486721.0
64,2005-04-13,0.74,0.74,0.75,0.72,7294993.0,5370628.0
65,2005-04-14,0.74,0.7,0.74,0.7,4002306.0,2888081.0
66,2005-04-15,0.7,0.71,0.74,0.69,3609805.0,2599539.0
67,2005-04-18,0.71,0.7,0.73,0.69,1597699.0,1126374.0
68,2005-04-19,0.7,0.7,0.7,0.68,1464992.0,1007617.0
69,2005-04-20,0.69,0.68,0.69,0.67,1668568.0,1133801.0
70,2005-04-21,0.71,0.71,0.71,0.7,4874235.0,3454362.0
71,2005-04-22,0.7,0.69,0.71,0.69,3522396.0,2452131.0
72,2005-04-25,0.67,0.66,0.68,0.66,3776088.0,2504988.0
73,2005-04-26,0.64,0.68,0.68,0.64,1505480.0,1004806.0
74,2005-04-27,0.67,0.67,0.68,0.66,1430870.0,961544.0
75,2005-04-28,0.67,0.69,0.7,0.65,2355764.0,1612057.0
76,2005-04-29,0.69,0.68,0.71,0.68,1705439.0,1179680.0
77,2005-05-09,0.69,0.66,0.69,0.66,1227089.0,818777.0
78,2005-05-10,0.66,0.66,0.67,0.64,1564538.0,1012481.0
79,2005-05-11,0.66,0.64,0.66,0.64,882000.0,576558.0
80,2005-05-12,0.64,0.65,0.66,0.63,1736955.0,1130067.0
81,2005-05-13,0.65,0.68,0.68,0.65,2843072.0,1923489.0
82,2005-05-16,0.72,0.72,0.72,0.72,2116980.0,1520128.0
83,2005-05-17,0.75,0.7,0.75,0.69,8388656.0,5930768.0
84,2005-05-18,0.7,0.71,0.71,0.69,2468059.0,1731085.0
85,2005-05-19,0.71,0.7,0.72,0.7,1706758.0,1200222.0
86,2005-05-20,0.7,0.7,0.71,0.69,2290523.0,1608883.0
87,2005-05-23,0.7,0.7,0.71,0.69,2703691.0,1894953.0
88,2005-05-24,0.69,0.7,0.7,0.68,2066438.0,1429598.0
89,2005-05-25,0.7,0.69,0.7,0.68,1262427.0,876623.0
90,2005-05-26,0.69,0.68,0.7,0.68,1486392.0,1020771.0
91,2005-05-27,0.68,0.67,0.69,0.67,1379363.0,934629.0
92,2005-05-30,0.68,0.69,0.69,0.67,1184755.0,811737.0
93,2005-05-31,0.69,0.7,0.7,0.68,1287081.0,895091.0
94,2005-06-01,0.69,0.68,0.71,0.68,1291534.0,897648.0
95,2005-06-02,0.68,0.68,0.69,0.68,979454.0,668539.0
96,2005-06-03,0.68,0.66,0.68,0.66,1237840.0,828310.0
97,2005-06-06,0.66,0.68,0.68,0.65,1570958.0,1048651.0
98,2005-06-07,0.68,0.69,0.69,0.68,2329630.0,1593341.0
99,2005-06-08,0.69,0.72,0.72,0.68,7151830.0,5078848.0
100,2005-06-09,0.71,0.71,0.72,0.7,6250755.0,4438345.0
101,2005-06-10,0.71,0.7,0.72,0.69,2911227.0,2051275.0
102,2005-06-13,0.7,0.7,0.71,0.7,2203173.0,1549578.0
