,Unnamed: 0,date,open,close,high,low,volume,money
0,0,2005-01-04,0.9,0.81,0.9,0.81,91027299.0,76622293.0
1,1,2005-01-05,0.79,0.81,0.81,0.77,99078525.0,78155458.0
2,2,2005-01-06,0.8,0.79,0.81,0.78,42543053.0,33725523.0
3,3,2005-01-07,0.79,0.82,0.84,0.79,69431991.0,56805569.0
4,4,2005-01-10,0.82,0.83,0.83,0.81,45984928.0,37942997.0
5,5,2005-01-11,0.84,0.82,0.84,0.81,29648596.0,24336511.0
6,6,2005-01-12,0.82,0.82,0.83,0.81,19060417.0,15580580.0
7,7,2005-01-13,0.82,0.83,0.83,0.81,45857477.0,37564499.0
8,8,2005-01-14,0.83,0.82,0.85,0.81,58181007.0,48803294.0
9,9,2005-01-17,0.8,0.8,0.81,0.79,38868771.0,30992425.0
10,10,2005-01-18,0.8,0.81,0.81,0.8,32304828.0,26023195.0
11,11,2005-01-19,0.81,0.81,0.81,0.8,23683659.0,19035671.0
12,12,2005-01-20,0.81,0.83,0.83,0.8,70905301.0,58274296.0
13,13,2005-01-21,0.83,0.88,0.91,0.82,147280004.0,126892276.0
14,14,2005-01-24,0.9,0.9,0.91,0.89,118506898.0,106537208.0
15,15,2005-01-25,0.89,0.92,0.93,0.87,94691003.0,85284047.0
16,16,2005-01-26,0.91,0.9,0.93,0.9,68466127.0,62381565.0
17,17,2005-01-27,0.9,0.86,0.9,0.84,62040473.0,54162213.0
18,18,2005-01-28,0.85,0.83,0.86,0.82,33557844.0,28267004.0
19,19,2005-01-31,0.83,0.82,0.84,0.82,29001986.0,23991613.0
20,20,2005-02-01,0.82,0.83,0.84,0.81,33556530.0,27792446.0
21,21,2005-02-02,0.83,0.91,0.91,0.83,109767720.0,98198187.0
22,22,2005-02-03,0.96,0.97,0.99,0.94,394552567.0,379554029.0
23,23,2005-02-04,0.96,1.02,1.06,0.94,296723865.0,294291354.0
24,24,2005-02-16,1.01,1.01,1.02,0.99,192993264.0,193641527.0
25,25,2005-02-17,1.0,1.02,1.05,0.99,195076443.0,199116812.0
26,26,2005-02-18,1.01,0.99,1.03,0.98,117344694.0,117780131.0
27,27,2005-02-21,0.99,1.02,1.02,0.99,129590745.0,131127843.0
28,28,2005-02-22,1.02,1.05,1.07,1.01,210497396.0,219849159.0
29,29,2005-02-23,1.05,1.04,1.06,1.03,143467210.0,149001703.0
30,30,2005-02-24,1.03,1.07,1.08,1.01,181288557.0,189591783.0
31,31,2005-02-25,1.07,1.06,1.1,1.05,163373877.0,175437251.0
32,32,2005-02-28,1.05,1.04,1.06,1.03,90200505.0,93938553.0
33,33,2005-03-01,1.03,1.03,1.05,1.02,78928695.0,81158920.0
34,34,2005-03-02,1.02,0.98,1.05,0.98,118321771.0,119533876.0
35,35,2005-03-03,0.98,0.99,1.0,0.97,93290427.0,91926749.0
36,36,2005-03-04,0.99,0.99,1.01,0.98,73022093.0,72520195.0
37,37,2005-03-07,0.99,1.01,1.01,0.99,61816867.0,62029064.0
38,38,2005-03-08,1.01,1.04,1.04,1.0,95203785.0,97284682.0
39,39,2005-03-09,1.04,1.04,1.06,1.04,81012102.0,84456906.0
40,40,2005-03-10,1.04,0.99,1.04,0.98,104116274.0,104921965.0
41,41,2005-03-11,0.98,0.97,1.0,0.97,82675837.0,80895806.0
42,42,2005-03-14,0.97,0.93,0.97,0.91,132831775.0,123523216.0
43,43,2005-03-15,0.93,0.92,0.95,0.91,59503152.0,55532125.0
44,44,2005-03-16,0.92,0.94,0.95,0.91,64363085.0,60083977.0
45,45,2005-03-17,0.94,0.87,0.94,0.87,80284623.0,71386464.0
46,46,2005-03-18,0.87,0.85,0.88,0.84,55698962.0,47581223.0
47,47,2005-03-21,0.85,0.86,0.87,0.84,44419626.0,38116981.0
48,48,2005-03-22,0.86,0.8,0.87,0.79,60233746.0,49900973.0
49,49,2005-03-23,0.8,0.81,0.83,0.79,70305686.0,57116229.0
50,50,2005-03-24,0.81,0.83,0.84,0.8,46089719.0,37901418.0
51,51,2005-03-25,0.83,0.83,0.84,0.82,33602567.0,27892513.0
52,52,2005-03-28,0.83,0.81,0.83,0.79,47200657.0,37753244.0
53,53,2005-03-29,0.81,0.82,0.83,0.8,43934549.0,35669357.0
54,54,2005-03-30,0.82,0.8,0.82,0.79,42513229.0,34225089.0
55,55,2005-03-31,0.8,0.83,0.83,0.79,59388899.0,48523118.0
56,56,2005-04-01,0.83,0.86,0.87,0.8,109361900.0,91590445.0
57,57,2005-04-04,0.84,0.82,0.84,0.82,66823624.0,55476019.0
58,58,2005-04-05,0.82,0.81,0.83,0.81,33482813.0,27308816.0
59,59,2005-04-06,0.81,0.82,0.83,0.79,51545041.0,41768164.0
60,60,2005-04-07,0.82,0.86,0.9,0.81,169845085.0,147407141.0
61,61,2005-04-08,0.85,0.87,0.87,0.85,62823933.0,54260900.0
62,62,2005-04-11,0.87,0.87,0.9,0.86,93108594.0,82251922.0
63,63,2005-04-12,0.87,0.84,0.89,0.84,62720227.0,54390213.0
64,64,2005-04-13,0.86,0.89,0.9,0.86,100039306.0,88297759.0
65,65,2005-04-14,0.91,0.92,0.95,0.9,187361084.0,173165877.0
66,66,2005-04-15,0.91,0.88,0.91,0.87,65946973.0,58904194.0
67,67,2005-04-18,0.89,0.86,0.89,0.85,49463093.0,42694877.0
