,date,open,close,high,low,volume,money
0,2005-01-04,4.89,4.94,5.0,4.78,90544.0,446849.0
1,2005-01-05,4.89,5.06,5.18,4.89,214295.0,1080821.0
2,2005-01-06,5.05,4.98,5.05,4.96,138527.0,692407.0
3,2005-01-07,4.96,4.99,5.14,4.96,214568.0,1079772.0
4,2005-01-10,4.99,5.05,5.1,4.96,103028.0,518470.0
5,2005-01-11,5.0,5.05,5.09,4.99,95634.0,482997.0
6,2005-01-12,4.96,5.03,5.04,4.96,144970.0,723613.0
7,2005-01-13,5.05,5.15,5.17,5.05,343909.0,1765902.0
8,2005-01-14,5.11,5.0,5.2,5.0,136051.0,694635.0
9,2005-01-17,4.98,4.93,5.06,4.9,237101.0,1171924.0
10,2005-01-18,4.92,5.08,5.12,4.87,283089.0,1407673.0
11,2005-01-19,5.08,5.03,5.08,4.98,149351.0,748280.0
12,2005-01-20,5.04,5.54,5.54,4.99,3448984.0,18676766.0
13,2005-01-21,5.64,5.69,5.75,5.45,8340835.0,46943967.0
14,2005-01-24,5.76,5.71,5.85,5.53,3380770.0,19077251.0
15,2005-01-25,5.65,5.62,5.65,5.46,2133649.0,11861495.0
16,2005-01-26,5.6,5.5,5.62,5.47,1443786.0,7978758.0
17,2005-01-27,5.45,5.31,5.49,5.3,1212528.0,6522422.0
18,2005-01-28,5.31,4.78,5.43,4.78,2579868.0,12920875.0
19,2005-01-31,4.69,4.43,4.7,4.35,1530733.0,6859839.0
20,2005-02-01,4.44,4.44,4.53,4.38,771910.0,3451597.0
21,2005-02-02,4.39,4.7,4.77,4.39,1214341.0,5579772.0
22,2005-02-03,4.65,4.45,4.69,4.43,1093458.0,5007768.0
23,2005-02-04,4.47,4.56,4.6,4.46,853193.0,3863449.0
24,2005-02-16,4.59,4.62,4.69,4.57,705884.0,3279536.0
25,2005-02-17,4.6,4.76,4.77,4.56,667662.0,3121875.0
26,2005-02-18,4.77,4.62,4.77,4.59,662414.0,3107541.0
27,2005-02-21,4.65,4.69,4.71,4.61,370435.0,1731252.0
28,2005-02-22,4.71,4.84,4.95,4.65,1388505.0,6734450.0
29,2005-02-23,4.79,4.88,5.0,4.79,1195164.0,5869290.0
30,2005-02-24,4.87,5.0,5.09,4.86,1369291.0,6833252.0
31,2005-02-25,4.96,4.96,5.09,4.93,1170104.0,5846723.0
32,2005-02-28,4.92,4.84,4.94,4.84,723595.0,3529673.0
33,2005-03-01,4.83,4.89,4.92,4.8,408389.0,1989784.0
34,2005-03-02,4.84,4.84,5.0,4.82,454782.0,2220148.0
35,2005-03-03,4.8,4.89,4.91,4.72,588361.0,2834044.0
36,2005-03-04,4.92,4.81,4.95,4.8,431888.0,2098066.0
37,2005-03-07,4.81,4.72,4.84,4.7,433725.0,2066533.0
38,2005-03-08,4.77,4.85,4.87,4.75,499117.0,2395899.0
39,2005-03-09,4.85,4.91,4.93,4.84,800523.0,3909331.0
40,2005-03-10,4.91,4.74,4.91,4.74,502698.0,2426156.0
41,2005-03-11,4.74,4.77,4.84,4.72,369546.0,1765628.0
42,2005-03-14,4.78,4.66,4.78,4.59,506357.0,2360094.0
43,2005-03-15,4.66,4.55,4.67,4.53,476322.0,2191531.0
44,2005-03-16,4.54,4.59,4.68,4.53,351023.0,1619352.0
45,2005-03-17,4.59,4.59,4.69,4.56,353265.0,1634882.0
46,2005-03-18,4.64,4.42,4.64,4.34,504787.0,2232705.0
47,2005-03-21,4.41,4.42,4.46,4.37,256453.0,1135798.0
48,2005-03-22,4.43,4.06,4.43,3.99,686626.0,2821925.0
49,2005-03-23,3.99,4.03,4.12,3.96,574516.0,2323714.0
50,2005-03-24,4.02,4.1,4.21,3.87,505098.0,2049548.0
51,2005-03-25,4.06,4.06,4.09,4.01,241864.0,981068.0
52,2005-03-28,4.11,4.03,4.11,3.87,316043.0,1246076.0
53,2005-03-29,4.03,3.93,4.04,3.92,191826.0,762855.0
54,2005-03-30,3.94,3.79,3.94,3.77,457006.0,1752130.0
55,2005-03-31,3.72,3.84,3.91,3.72,301208.0,1153481.0
56,2005-04-01,3.83,4.07,4.22,3.78,944162.0,3822705.0
57,2005-04-04,3.99,3.97,4.12,3.92,687525.0,2755800.0
58,2005-04-05,3.96,3.85,4.03,3.81,357022.0,1393662.0
59,2005-04-06,3.84,3.9,3.9,3.73,639595.0,2444608.0
60,2005-04-07,3.92,4.12,4.12,3.87,1244275.0,5042693.0
61,2005-04-08,4.12,4.16,4.2,4.01,1004494.0,4105560.0
62,2005-04-11,4.15,4.23,4.31,4.06,1199675.0,5034992.0
63,2005-04-12,4.2,4.01,4.27,4.0,584380.0,2403391.0
64,2005-04-13,4.02,4.24,4.36,3.99,1681806.0,7114130.0
65,2005-04-14,4.26,4.06,4.26,4.01,976738.0,4012566.0
66,2005-04-15,3.99,3.91,4.03,3.86,598658.0,2344004.0
67,2005-04-18,3.89,3.79,3.89,3.76,343132.0,1298797.0
68,2005-04-19,3.81,3.72,3.87,3.57,535259.0,1978417.0
69,2005-04-20,3.7,3.48,3.7,3.45,655299.0,2316444.0
70,2005-04-21,3.5,3.29,3.5,3.28,664767.0,2233196.0
71,2005-04-22,3.28,3.62,3.62,3.28,1700707.0,6021722.0
72,2005-04-25,3.69,3.88,3.95,3.51,4037239.0,14971698.0
73,2005-04-26,3.49,3.49,3.6,3.49,1183584.0,4148322.0
74,2005-04-27,3.29,3.14,3.37,3.14,4164318.0,13297433.0
75,2005-04-28,2.92,3.21,3.29,2.92,2810689.0,8881521.0
76,2005-04-29,3.1,3.05,3.21,3.03,1806988.0,5616245.0
77,2005-05-09,3.01,2.75,3.01,2.75,1454125.0,4026435.0
78,2005-05-10,2.5,2.61,2.65,2.47,2359428.0,5964632.0
79,2005-05-11,2.6,2.67,2.75,2.49,2195763.0,5807855.0
80,2005-05-12,2.66,2.69,2.79,2.57,1583925.0,4242323.0
81,2005-05-13,2.69,2.86,2.96,2.67,3108428.0,8937659.0
82,2005-05-16,2.88,2.83,2.89,2.75,1980612.0,5597932.0
83,2005-05-17,2.79,2.83,2.91,2.79,1244481.0,3557925.0
84,2005-05-18,2.82,2.97,3.01,2.82,2388127.0,6996123.0
85,2005-05-19,2.93,2.88,2.97,2.83,1327651.0,3835058.0
86,2005-05-20,2.88,2.87,2.93,2.83,1026973.0,2970290.0
87,2005-05-23,2.82,2.81,2.84,2.71,1188869.0,3286840.0
88,2005-05-24,2.75,2.92,2.96,2.75,1501531.0,4358861.0
89,2005-05-25,2.88,2.99,3.01,2.88,2147415.0,6347750.0
90,2005-05-26,3.06,2.97,3.06,2.94,1472471.0,4379757.0
91,2005-05-27,2.97,2.96,3.05,2.94,1537537.0,4597376.0
92,2005-05-30,2.96,2.96,2.96,2.96,0.0,0.0
