,date,open,close,high,low,volume,money
0,2015-01-26,11.99,13.25,14.23,11.04,1817512757.0,23755591680.0
1,2015-01-27,12.41,11.96,12.81,11.93,1019335503.0,12429621248.0
2,2015-01-28,11.87,11.58,11.87,11.33,545885128.0,6344390144.0
3,2015-01-29,11.26,11.87,12.13,11.17,586508153.0,6838197760.0
4,2015-01-30,11.8,11.37,11.96,11.33,398558415.0,4614103552.0
5,2015-02-02,10.91,10.53,11.03,10.45,440028612.0,4709138432.0
6,2015-02-03,10.69,10.78,10.85,10.53,361938589.0,3874595328.0
7,2015-02-04,10.79,10.48,10.9,10.46,374546905.0,3986040320.0
8,2015-02-05,10.79,10.38,10.79,10.37,346485133.0,3657292544.0
9,2015-02-06,10.21,10.08,10.43,10.02,291183994.0,2973104640.0
10,2015-02-09,10.06,10.47,10.64,10.0,389919141.0,4062699520.0
11,2015-02-10,10.39,10.33,10.55,10.2,277360880.0,2879595520.0
12,2015-02-11,10.39,10.72,10.78,10.25,363408650.0,3845895424.0
13,2015-02-12,10.63,10.64,10.75,10.51,233530945.0,2482387456.0
14,2015-02-13,10.72,10.63,10.84,10.6,240874010.0,2580065024.0
15,2015-02-16,10.64,10.54,10.67,10.5,188009396.0,1987431040.0
16,2015-02-17,10.56,10.65,10.75,10.56,179710778.0,1918480512.0
17,2015-02-25,10.69,10.45,10.69,10.42,148710001.0,1561035904.0
18,2015-02-26,10.41,10.74,10.86,10.25,315659630.0,3345515264.0
19,2015-02-27,10.68,10.63,10.77,10.6,211167212.0,2254747392.0
20,2015-03-02,10.8,10.74,10.97,10.66,310690488.0,3357588736.0
21,2015-03-03,10.69,10.41,10.7,10.4,263474336.0,2768033536.0
22,2015-03-04,10.39,10.47,10.59,10.39,155497663.0,1629174400.0
23,2015-03-05,10.4,10.42,10.57,10.35,177800552.0,1856576128.0
24,2015-03-06,10.45,10.39,10.54,10.38,144678704.0,1512189568.0
25,2015-03-09,10.14,10.31,10.35,10.04,198698447.0,2017582336.0
26,2015-03-10,10.27,10.37,10.52,10.19,183771596.0,1899032704.0
