,date,open,close,high,low,volume,money
0,2005-01-04,1.34,1.32,1.34,1.3,656027.0,859466.0
1,2005-01-05,1.34,1.34,1.36,1.31,698328.0,928967.0
2,2005-01-06,1.34,1.33,1.34,1.31,777975.0,1024215.0
3,2005-01-07,1.34,1.35,1.36,1.32,884125.0,1188648.0
4,2005-01-10,1.38,1.36,1.38,1.35,3559428.0,4842937.0
5,2005-01-11,1.36,1.36,1.36,1.34,1070587.0,1447073.0
6,2005-01-12,1.36,1.35,1.36,1.34,445265.0,600370.0
7,2005-01-13,1.35,1.34,1.36,1.34,948607.0,1279031.0
8,2005-01-14,1.34,1.32,1.35,1.31,772401.0,1026063.0
9,2005-01-17,1.3,1.27,1.31,1.27,1046859.0,1346625.0
10,2005-01-18,1.27,1.27,1.29,1.25,1029992.0,1303806.0
11,2005-01-19,1.28,1.27,1.28,1.25,456424.0,579140.0
12,2005-01-20,1.27,1.23,1.27,1.22,1067697.0,1322578.0
13,2005-01-21,1.22,1.26,1.27,1.21,1726514.0,2134509.0
14,2005-01-24,1.29,1.28,1.31,1.28,2560550.0,3289164.0
15,2005-01-25,1.27,1.27,1.28,1.27,525829.0,668335.0
16,2005-01-26,1.26,1.24,1.27,1.24,665173.0,835180.0
17,2005-01-27,1.24,1.23,1.25,1.23,500146.0,620342.0
18,2005-01-28,1.24,1.21,1.24,1.21,1046859.0,1280774.0
19,2005-01-31,1.21,1.16,1.21,1.15,1390481.0,1635350.0
20,2005-02-01,1.15,1.16,1.18,1.15,514365.0,598082.0
21,2005-02-02,1.17,1.21,1.22,1.15,1467366.0,1750947.0
22,2005-02-03,1.22,1.19,1.22,1.19,1280403.0,1544734.0
23,2005-02-04,1.18,1.21,1.22,1.18,734526.0,881463.0
24,2005-02-16,1.22,1.22,1.23,1.21,880848.0,1075452.0
25,2005-02-17,1.22,1.22,1.22,1.2,1008127.0,1219908.0
26,2005-02-18,1.21,1.19,1.22,1.19,1163098.0,1396145.0
27,2005-02-21,1.21,1.22,1.22,1.19,703120.0,849822.0
28,2005-02-22,1.22,1.25,1.25,1.22,2152503.0,2665088.0
29,2005-02-23,1.24,1.26,1.27,1.24,1964480.0,2472703.0
30,2005-02-24,1.27,1.26,1.27,1.24,1107456.0,1388801.0
31,2005-02-25,1.26,1.28,1.29,1.26,1880248.0,2406988.0
32,2005-02-28,1.27,1.27,1.29,1.26,1011334.0,1279937.0
33,2005-03-01,1.27,1.29,1.3,1.26,1760927.0,2244183.0
34,2005-03-02,1.29,1.26,1.33,1.26,2426047.0,3143734.0
35,2005-03-03,1.27,1.25,1.27,1.23,2132383.0,2649752.0
36,2005-03-04,1.25,1.23,1.25,1.23,960061.0,1194624.0
37,2005-03-07,1.24,1.25,1.25,1.23,633323.0,785481.0
38,2005-03-08,1.25,1.27,1.27,1.24,1474401.0,1854043.0
39,2005-03-09,1.27,1.27,1.29,1.26,1050919.0,1333447.0
40,2005-03-10,1.26,1.23,1.27,1.21,1311062.0,1627549.0
41,2005-03-11,1.22,1.22,1.23,1.22,1354003.0,1652754.0
42,2005-03-14,1.22,1.2,1.23,1.19,1125560.0,1355358.0
43,2005-03-15,1.2,1.17,1.2,1.16,2074619.0,2448097.0
44,2005-03-16,1.16,1.18,1.18,1.16,1654148.0,1928516.0
45,2005-03-17,1.18,1.16,1.18,1.16,1016875.0,1184467.0
46,2005-03-18,1.17,1.14,1.17,1.13,1432612.0,1636264.0
47,2005-03-21,1.13,1.14,1.14,1.12,974631.0,1104615.0
48,2005-03-22,1.13,1.09,1.14,1.09,1682440.0,1860601.0
49,2005-03-23,1.1,1.09,1.11,1.07,1324254.0,1440212.0
50,2005-03-24,1.08,1.11,1.11,1.07,1225949.0,1331140.0
51,2005-03-25,1.11,1.1,1.12,1.09,1843930.0,2036556.0
52,2005-03-28,1.1,1.08,1.1,1.07,1033568.0,1116999.0
53,2005-03-29,1.08,1.09,1.1,1.08,594225.0,650055.0
54,2005-03-30,1.08,1.05,1.08,1.05,992117.0,1058514.0
55,2005-03-31,1.05,1.06,1.07,1.03,803536.0,844565.0
56,2005-04-01,1.07,1.09,1.11,1.04,1175273.0,1264102.0
57,2005-04-04,1.09,1.07,1.09,1.05,938565.0,1008585.0
58,2005-04-05,1.07,1.05,1.08,1.05,782909.0,836530.0
59,2005-04-06,1.06,1.07,1.09,1.05,826994.0,881594.0
60,2005-04-07,1.07,1.09,1.11,1.07,2043562.0,2245010.0
61,2005-04-08,1.11,1.13,1.14,1.09,2852814.0,3190062.0
62,2005-04-11,1.12,1.11,1.13,1.1,1907061.0,2137327.0
63,2005-04-12,1.11,1.1,1.11,1.09,1116976.0,1227685.0
64,2005-04-13,1.1,1.12,1.14,1.1,2117748.0,2381802.0
65,2005-04-14,1.13,1.14,1.18,1.13,5125121.0,5912152.0
66,2005-04-15,1.14,1.12,1.14,1.11,3210680.0,3616120.0
67,2005-04-18,1.13,1.16,1.16,1.12,4533537.0,5159459.0
68,2005-04-19,1.16,1.14,1.16,1.13,3565368.0,4065047.0
69,2005-04-20,1.15,1.09,1.16,1.08,3618280.0,4035222.0
70,2005-04-21,1.1,1.11,1.14,1.1,2739675.0,3039012.0
71,2005-04-22,1.11,1.09,1.13,1.09,2531235.0,2806567.0
72,2005-04-25,1.1,1.04,1.11,1.01,3153396.0,3313093.0
73,2005-04-26,1.05,1.06,1.07,1.03,1812748.0,1897129.0
74,2005-04-27,1.06,1.04,1.06,1.03,1466278.0,1531367.0
